trainability,stranger_directed_aggression,owner_directed_aggression,dog_directed_aggression,stranger_directed_fear,nonsocial_fear,dog_directed_fear,touch_sensitivity,separation_related,excitability,attachment,chasing,energy,cluster_gmm,gmm_max_proba
1.5,1.0,0.3333333333333333,0.6666666666666666,2.0,0.1666666666666666,1.0,0.0,1.375,2.5,3.0,3.0,1.3333333333333333,3,0.9602540407928764
1.125,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.25,1.3333333333333333,1.0,0.0,0.125,1.3333333333333333,3.1666666666666665,2.0,3.0,3,0.9992673483939815
1.25,1.3333333333333333,0.1666666666666666,3.6666666666666665,3.0,0.6666666666666666,2.5,0.0,0.25,2.3333333333333335,2.1666666666666665,2.0,1.6666666666666667,5,0.9948242952100289
1.0,1.0,0.3333333333333333,1.3333333333333333,0.5,0.3333333333333333,1.0,0.0,0.125,2.6666666666666665,3.8333333333333335,2.6666666666666665,1.0,3,0.9984831429368277
1.375,1.0,0.0,1.3333333333333333,0.25,0.1666666666666666,0.5,0.0,0.125,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1,0.9999677628071282
1.125,1.0,0.6666666666666666,2.6666666666666665,0.75,0.5,0.5,0.0,1.125,1.8333333333333333,1.5,2.3333333333333335,0.3333333333333333,0,0.5889411250839243
2.125,1.1666666666666667,0.3333333333333333,4.0,0.5,1.3333333333333333,0.0,0.0,0.0,1.1666666666666667,2.1666666666666665,2.5,1.3333333333333333,3,0.9916492703152142
1.25,0.8333333333333334,0.0,0.3333333333333333,0.75,0.1666666666666666,0.0,0.0,0.375,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,1,0.9999536606544086
1.375,0.6666666666666666,0.1666666666666666,0.0,0.75,0.5,2.0,0.0,0.5,2.8333333333333335,3.1666666666666665,2.0,1.6666666666666667,3,0.9604563092309452
1.625,1.1666666666666667,0.0,2.0,3.0,0.1666666666666666,1.5,0.0,1.25,2.1666666666666665,2.5,2.6666666666666665,1.6666666666666667,1,0.9999166290421054
1.5,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,0.1666666666666666,0.5,0.0,0.25,2.0,2.0,1.0,2.6666666666666665,4,0.9993782000016022
1.125,0.6666666666666666,0.0,1.3333333333333333,0.5,0.3333333333333333,1.0,1.3333333333333333,0.25,1.0,3.5,1.3333333333333333,0.6666666666666666,1,0.9999421703322304
1.5,1.0,0.0,2.0,2.0,2.1666666666666665,0.0,0.0,0.0,3.6666666666666665,3.8333333333333335,4.0,3.0,1,0.9993612943954344
1.625,0.6666666666666666,0.0,1.6666666666666667,1.0,0.8333333333333334,0.5,0.0,0.0,1.5,1.0,1.3333333333333333,1.0,1,0.9996423578272826
1.125,0.5,0.0,1.6666666666666667,0.0,1.0,0.0,0.6666666666666666,0.625,2.5,2.3333333333333335,2.0,2.0,4,0.753345778736671
1.125,0.6666666666666666,0.0,1.0,0.5,0.1666666666666666,0.5,0.0,0.25,2.0,2.0,4.0,1.3333333333333333,1,0.9998511069950985
2.0,1.3333333333333333,0.0,1.0,2.25,0.6666666666666666,0.0,0.0,0.875,2.3333333333333335,3.5,2.0,3.3333333333333335,1,0.9993413014741206
1.75,1.3333333333333333,0.1666666666666666,2.6666666666666665,1.25,2.8333333333333335,0.5,0.6666666666666666,2.25,3.1666666666666665,3.3333333333333335,2.5,1.3333333333333333,5,0.9866616460120926
1.625,1.3333333333333333,0.0,2.0,1.0,0.8333333333333334,1.5,2.0,1.125,2.3333333333333335,4.0,4.0,3.0,1,0.999092867237285
1.75,0.8333333333333334,0.0,0.0,1.75,0.8333333333333334,0.0,0.0,0.0,2.5,2.3333333333333335,0.6666666666666666,1.6666666666666667,1,0.9998595279403035
1.375,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.125,1.0,1.0,0.3333333333333333,1.0,4,0.9999106838021657
1.125,0.8333333333333334,0.0,2.0,0.25,1.6666666666666667,0.0,0.6666666666666666,0.125,1.0,1.8333333333333333,2.0,1.0,1,0.9998817292136666
1.375,1.0,0.0,2.6666666666666665,3.0,0.6666666666666666,0.0,0.0,0.25,3.3333333333333335,3.1666666666666665,2.0,3.0,1,0.9995964662574289
1.5,0.6666666666666666,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.6666666666666666,0.125,1.3333333333333333,3.0,0.6666666666666666,2.0,1,0.9998790314137761
0.875,0.8333333333333334,0.3333333333333333,1.3333333333333333,1.25,2.3333333333333335,0.5,0.3333333333333333,1.375,2.3333333333333335,3.3333333333333335,2.0,3.0,3,0.9766341760134006
1.375,0.6666666666666666,0.0,1.3333333333333333,0.75,1.3333333333333333,0.0,2.0,0.0,1.6666666666666667,2.3333333333333335,3.6666666666666665,1.6666666666666667,1,0.9998513327080676
1.625,0.6666666666666666,0.0,2.0,0.0,0.1666666666666666,0.0,0.0,0.75,2.6666666666666665,2.1666666666666665,3.6666666666666665,2.0,4,0.7507666061808892
1.625,0.8333333333333334,0.0,1.0,1.75,2.5,1.0,0.0,1.125,2.5,3.1666666666666665,4.0,1.3333333333333333,1,0.9997393248486299
1.875,0.8333333333333334,0.0,1.0,0.25,0.3333333333333333,0.0,0.6666666666666666,0.625,0.8333333333333334,3.1666666666666665,1.3333333333333333,0.0,1,0.9999059289546929
1.625,1.0,0.6666666666666666,1.3333333333333333,0.75,1.0,0.0,0.3333333333333333,1.25,2.6666666666666665,3.3333333333333335,1.6666666666666667,2.0,3,0.8437794655924501
1.25,0.5,0.0,0.0,1.5,0.3333333333333333,1.0,1.5,0.5,1.3333333333333333,3.5,3.0,2.0,1,0.9999882079097719
1.25,0.6666666666666666,0.0,0.0,0.5,0.3333333333333333,1.0,1.3333333333333333,0.5,2.5,2.5,4.0,1.0,1,0.9999743871299496
1.625,0.5,0.0,3.3333333333333335,0.25,0.6666666666666666,1.0,0.0,1.375,3.0,2.8333333333333335,0.0,2.6666666666666665,1,0.9997431744888612
1.375,0.6666666666666666,0.1666666666666666,1.3333333333333333,1.75,0.6666666666666666,2.0,1.0,0.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0,0.9274460878824401
1.375,0.6666666666666666,0.0,2.0,1.0,0.3333333333333333,1.0,0.5,0.0,1.8333333333333333,1.0,2.5,1.0,1,0.9998445775315431
1.125,0.5,0.0,0.6666666666666666,0.75,0.8333333333333334,0.0,0.0,1.0,2.0,1.1666666666666667,0.0,1.3333333333333333,1,0.99982269780986
1.25,0.6666666666666666,0.0,1.6666666666666667,0.5,1.5,1.0,2.0,0.125,2.1666666666666665,2.8333333333333335,1.6666666666666667,2.6666666666666665,1,0.9999288066170084
1.875,0.6666666666666666,0.0,2.0,0.25,0.5,0.0,1.0,0.125,1.3333333333333333,2.0,0.0,1.0,1,0.9996746585215335
1.625,0.5,0.0,0.0,1.75,0.5,0.0,3.0,0.875,2.1666666666666665,2.5,1.0,2.3333333333333335,1,0.9998986500328444
1.75,0.1666666666666666,0.0,1.6666666666666667,0.0,1.0,1.5,0.0,0.75,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,1,0.5436495665375414
1.5,0.5,0.0,1.6666666666666667,0.5,1.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,1.3333333333333333,0.0,1,0.9995858790180305
2.25,1.0,0.6666666666666666,1.3333333333333333,2.25,1.8333333333333333,1.0,1.0,1.0,2.5,0.8333333333333334,1.6666666666666667,0.0,0,0.997829669682756
1.375,0.5,0.0,1.3333333333333333,0.25,1.6666666666666667,0.0,3.6666666666666665,0.375,2.8333333333333335,1.3333333333333333,4.0,0.3333333333333333,1,0.9985195299898856
1.375,0.5,0.0,2.6666666666666665,0.25,0.3333333333333333,1.5,0.0,0.5,1.8333333333333333,2.3333333333333335,1.0,1.6666666666666667,1,0.9998879872860984
2.25,0.5,0.0,1.3333333333333333,1.25,0.5,1.0,0.0,0.25,1.3333333333333333,2.1666666666666665,3.3333333333333335,1.3333333333333333,1,0.9995793621434768
1.5,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,1.1666666666666667,0.0,2.0,1.25,2.3333333333333335,2.6666666666666665,0.5,1.0,4,0.9991023933638126
1.625,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,1.0,0.25,1.0,1.0,1.0,0.6666666666666666,4,0.6550467638244339
1.5,0.3333333333333333,0.0,1.3333333333333333,0.5,0.6666666666666666,1.0,0.0,0.0,1.8333333333333333,1.6666666666666667,4.0,2.6666666666666665,1,0.9998948226399476
1.375,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,1.0,2,0.9999998212126009
0.75,0.5,0.0,1.0,0.75,0.3333333333333333,1.0,1.0,1.0,4.0,3.6666666666666665,0.6666666666666666,2.6666666666666665,1,0.9999103558610423
1.625,0.1666666666666666,0.0,1.6666666666666667,1.25,1.1666666666666667,1.0,0.3333333333333333,0.0,1.8333333333333333,1.5,2.6666666666666665,0.6666666666666666,1,0.9994470829559173
1.375,0.5,0.1666666666666666,0.6666666666666666,0.0,1.1666666666666667,0.0,0.0,0.0,1.0,2.1666666666666665,2.0,2.3333333333333335,4,0.9998402267349389
1.75,0.0,0.1666666666666666,1.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.0,1.5,2.3333333333333335,3.0,1.0,4,0.9998860299074854
2.25,0.5,0.5,2.0,0.5,0.0,0.0,0.0,1.125,1.8333333333333333,2.6666666666666665,3.3333333333333335,1.6666666666666667,3,0.8010828473298963
1.375,0.3333333333333333,0.0,1.0,1.0,1.0,2.5,0.0,0.5,3.1666666666666665,1.3333333333333333,3.0,1.6666666666666667,1,0.9999679963228885
1.375,0.1666666666666666,0.1666666666666666,1.6666666666666667,0.5,0.5,1.0,1.3333333333333333,1.0,2.3333333333333335,2.1666666666666665,0.6666666666666666,1.6666666666666667,0,0.8897159703651283
1.625,0.1666666666666666,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,1.5,1.8333333333333333,0.6666666666666666,1.3333333333333333,4,0.7023097107395984
1.0,0.1666666666666666,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.125,1.3333333333333333,2.6666666666666665,1.0,2.6666666666666665,4,0.7941353883500302
0.75,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.125,1.8333333333333333,2.8333333333333335,4.0,3.0,4,0.8379759497312417
2.125,0.6666666666666666,0.0,1.0,0.25,0.8333333333333334,0.0,0.0,1.5714285714285714,2.6666666666666665,2.0,3.6666666666666665,1.3333333333333333,1,0.999844325129789
1.375,0.3333333333333333,0.0,0.0,0.25,0.1666666666666666,0.0,0.0,0.0,1.5,3.0,2.3333333333333335,1.3333333333333333,1,0.9999096470568439
1.5,0.0,0.0,0.3333333333333333,0.25,0.1666666666666666,0.5,0.6666666666666666,0.0,1.0,2.0,1.0,0.6666666666666666,1,0.9999134418247959
1.125,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.125,0.8333333333333334,2.8333333333333335,1.5,1.3333333333333333,4,0.7375253824278791
1.5,0.1666666666666666,0.6666666666666666,2.0,0.5,0.5,4.0,0.0,0.0,1.1666666666666667,2.6666666666666665,4.0,0.6666666666666666,0,0.9651834483973317
1.25,0.1666666666666666,0.0,1.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.25,1.5,1.5,2.0,1.6666666666666667,4,0.6567096495432186
1.625,0.1666666666666666,0.0,0.3333333333333333,2.25,2.5,2.0,1.3333333333333333,0.25,3.0,2.0,0.3333333333333333,0.6666666666666666,1,0.9999548624242954
1.125,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.5,0.0,1.6666666666666667,2.1666666666666665,0.0,2.6666666666666665,2,0.9999997599988476
1.5,0.3333333333333333,0.0,2.0,0.5,1.5,0.0,1.5,0.625,1.1666666666666667,1.8333333333333333,0.6666666666666666,1.3333333333333333,1,0.9985307882898838
1.375,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.25,1.0,1.8333333333333333,1.0,0.3333333333333333,2,0.9999998825322114
2.25,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.5,2.5,2.5,2.0,0.625,1.3333333333333333,1.3333333333333333,1.5,1.0,0,0.999962561996704
1.375,0.3333333333333333,0.0,0.0,2.0,0.0,0.5,0.0,0.375,2.5,4.0,3.0,0.6666666666666666,1,0.999884078336622
1.125,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.375,1.3333333333333333,3.0,1.3333333333333333,1.0,2,0.9999998229795978
1.375,0.1666666666666666,0.3333333333333333,1.0,0.0,1.3333333333333333,1.0,1.6666666666666667,0.625,1.0,1.1666666666666667,0.0,0.0,4,0.9956710719252888
1.5,0.3333333333333333,0.0,1.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,1.8333333333333333,3.0,2.6666666666666665,1.6666666666666667,1,0.9997833743623185
1.5,0.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.375,3.0,2.0,1.3333333333333333,1.3333333333333333,4,0.7248059585662718
1.125,0.1666666666666666,0.0,1.6666666666666667,0.0,1.0,0.0,0.6666666666666666,0.75,1.5,1.8333333333333333,1.6666666666666667,2.3333333333333335,4,0.7859448540578723
2.0,0.3333333333333333,0.0,2.0,1.0,1.8333333333333333,2.5,0.6666666666666666,0.0,1.3333333333333333,1.5,1.5,0.6666666666666666,1,0.9985546405973738
1.375,0.1666666666666666,0.0,1.3333333333333333,0.5,1.6666666666666667,2.5,0.0,0.0,2.0,1.5,0.0,1.6666666666666667,1,0.9998837429628471
1.25,0.1666666666666666,0.0,0.0,0.25,0.3333333333333333,0.0,0.3333333333333333,1.125,2.3333333333333335,2.5,1.3333333333333333,1.6666666666666667,1,0.9997893265288987
1.75,0.3333333333333333,1.0,0.6666666666666666,0.5,1.3333333333333333,0.0,0.0,0.5,2.6666666666666665,2.8333333333333335,2.0,1.0,0,0.9747989230062937
1.25,0.3333333333333333,0.0,0.6666666666666666,1.75,0.8333333333333334,1.5,0.0,0.125,1.6666666666666667,1.3333333333333333,3.6666666666666665,1.0,1,0.9999180239484562
1.875,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,1.0,0.0,0.5,2.0,0.0,0.0,1,0.9999105794376737
1.0,0.3333333333333333,0.0,1.3333333333333333,0.25,0.0,1.0,0.0,1.125,3.3333333333333335,3.3333333333333335,3.0,2.6666666666666665,1,0.9995906709378365
1.5,0.3333333333333333,0.0,2.6666666666666665,0.0,1.1666666666666667,0.0,0.0,0.625,2.8333333333333335,2.8333333333333335,4.0,1.3333333333333333,4,0.7467767476003185
1.5,0.1666666666666666,0.6666666666666666,1.6666666666666667,1.5,2.1666666666666665,0.0,1.0,0.5,2.6666666666666665,1.0,2.5,1.3333333333333333,0,0.9981906473931544
2.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,0.75,1.1666666666666667,0.6666666666666666,0.0,0.0,4,0.9975765322589488
1.375,0.3333333333333333,0.3333333333333333,0.0,0.75,0.8333333333333334,0.5,0.3333333333333333,0.0,2.3333333333333335,2.5,1.6666666666666667,0.0,3,0.9616861209896275
1.125,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.25,1.8333333333333333,2.5,0.0,1.6666666666666667,2,0.9999998105762151
2.0,0.1666666666666666,0.0,0.3333333333333333,0.0,1.1666666666666667,1.0,0.0,0.125,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,4,0.5887234367741
1.625,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.125,1.6666666666666667,2.0,2.0,2.6666666666666665,2,0.9999995199888347
1.875,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.25,1.5,0.5,0.5,0.375,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0,0.545843082654297
1.375,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.625,2.0,2.5,4.0,1.6666666666666667,4,0.9998146296203665
1.25,0.1666666666666666,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.1666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,4,0.7382441614452221
0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.6666666666666667,2.1666666666666665,1.0,1.0,2,0.9999998847465492
1.625,0.0,0.0,1.3333333333333333,0.0,1.5,0.5,1.0,0.0,1.3333333333333333,1.6666666666666667,4.0,0.3333333333333333,2,0.9999991877903661
1.625,0.3333333333333333,1.0,1.3333333333333333,0.0,0.6666666666666666,1.0,1.3333333333333333,0.5,1.5,3.0,2.3333333333333335,1.3333333333333333,4,0.9991634145301719
1.5,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,1.5,1.0,1.0,0,0.9873040924401393
1.375,0.5,0.0,1.3333333333333333,0.75,1.0,0.5,0.6666666666666666,1.5,3.0,3.6666666666666665,2.6666666666666665,2.3333333333333335,1,0.9992845241094449
1.25,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,2,0.9999993067260352
1.5,0.0,0.1666666666666666,0.0,0.0,1.0,0.0,0.5,0.75,2.3333333333333335,2.0,0.6666666666666666,1.3333333333333333,4,0.9997011136017321
1.25,0.0,0.0,0.6666666666666666,0.0,1.1666666666666667,0.0,0.3333333333333333,0.0,1.1666666666666667,1.5,4.0,1.0,2,0.9999997619731839
1.75,0.1666666666666666,0.0,2.0,0.0,0.8333333333333334,0.0,0.6666666666666666,0.375,2.3333333333333335,1.1666666666666667,3.0,1.0,4,0.7561582225825572
1.25,0.0,0.0,1.0,0.0,0.6666666666666666,0.5,0.0,0.125,0.8333333333333334,3.0,0.0,1.0,2,0.9999997955418567
1.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.0,3.5,2.3333333333333335,3.0,1,0.9997821642306279
1.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.125,1.3333333333333333,1.5,2.0,1.3333333333333333,2,0.9999998462953512
1.625,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.25,1.3333333333333333,0.5,0.3333333333333333,0.0,2.3333333333333335,1.8333333333333333,1.0,0.3333333333333333,3,0.6429187024599254
1.625,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.25,1.3333333333333333,1.1666666666666667,1.6666666666666667,2.3333333333333335,2,0.9999998545320475
2.125,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.875,1.0,1.8333333333333333,2.3333333333333335,1.3333333333333333,2,0.9999995468260293
1.375,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,2.0,2.0,3.3333333333333335,1.6666666666666667,2,0.9999998376721572
1.375,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,0.5,1.5,0.75,2.3333333333333335,2.8333333333333335,0.5,2.0,2,0.9999958042355743
1.625,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.25,2.0,1.8333333333333333,4.0,2.3333333333333335,2,0.9999997751540932
1.5,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.25,1.6666666666666667,2.5,0.3333333333333333,1.3333333333333333,2,0.9999998100895715
1.25,0.3333333333333333,0.0,0.0,0.75,0.8333333333333334,1.0,0.0,0.25,3.0,2.6666666666666665,2.5,2.6666666666666665,1,0.9994228394399275
1.25,0.3333333333333333,1.6666666666666667,0.0,0.0,1.3333333333333333,4.0,0.3333333333333333,0.0,3.0,2.8333333333333335,2.5,2.6666666666666665,5,0.9962354721778618
1.5,0.1666666666666666,0.0,1.0,0.0,1.1666666666666667,0.0,1.0,0.75,2.0,2.5,2.3333333333333335,1.3333333333333333,4,0.6891780485537546
1.75,0.0,0.0,1.0,0.25,0.1666666666666666,0.0,0.0,0.0,4.0,2.5,2.0,2.3333333333333335,1,0.9999358517233635
1.375,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.375,2.1666666666666665,2.6666666666666665,1.6666666666666667,0.6666666666666666,4,0.9997844066564161
1.5,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.25,0.8333333333333334,1.5,3.0,1.6666666666666667,1,0.9999434299399206
1.125,0.3333333333333333,0.1666666666666666,1.6666666666666667,0.25,1.6666666666666667,1.5,0.3333333333333333,0.0,1.1666666666666667,2.5,1.6666666666666667,2.3333333333333335,3,0.8887830596073156
1.125,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,2.6666666666666665,2.0,2.6666666666666665,1.3333333333333333,2,0.9999994912488945
1.875,0.1666666666666666,0.0,4.0,0.0,1.1666666666666667,1.5,0.0,0.25,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.5987863627079896
1.25,0.1666666666666666,0.0,4.0,0.0,0.0,0.0,0.0,0.25,2.8333333333333335,2.0,4.0,0.6666666666666666,4,0.734182826751035
1.125,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.625,2.0,3.1666666666666665,2.0,1.6666666666666667,2,0.9999996324694065
1.25,0.3333333333333333,0.0,2.3333333333333335,0.25,1.3333333333333333,0.0,1.0,0.75,2.6666666666666665,2.6666666666666665,1.5,2.0,1,0.9998630469125044
1.875,0.5,0.0,0.6666666666666666,1.25,0.8333333333333334,1.5,0.5,1.75,2.5,3.3333333333333335,4.0,2.3333333333333335,1,0.999794109712213
1.875,0.0,0.0,0.0,0.0,1.1666666666666667,1.0,0.0,0.625,2.3333333333333335,0.6666666666666666,4.0,2.3333333333333335,2,0.9999995722421957
1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.8333333333333335,3.1666666666666665,0.0,1.3333333333333333,2,0.9999997407737927
1.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,3.1666666666666665,4.0,2.3333333333333335,2,0.9999998273136368
1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.125,2.5,2.8333333333333335,3.0,2.6666666666666665,2,0.9999997999611527
1.5,0.0,0.0,1.3333333333333333,0.0,0.0,1.0,0.0,0.125,2.0,2.5,3.3333333333333335,1.3333333333333333,2,0.9999997144173952
1.375,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,1.8333333333333333,2.8333333333333335,3.6666666666666665,2.6666666666666665,2,0.999999811848176
1.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.125,2.1666666666666665,1.6666666666666667,3.6666666666666665,1.6666666666666667,2,0.9999998341815446
1.125,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.5,2.6666666666666665,3.0,1.3333333333333333,3.3333333333333335,2,0.9999998005472491
1.125,0.0,0.0,0.6666666666666666,0.0,0.8333333333333334,0.0,0.0,0.25,1.6666666666666667,3.0,0.0,1.3333333333333333,2,0.9999998053705846
1.375,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.375,1.1666666666666667,2.5,0.0,0.3333333333333333,2,0.9999998779629319
1.25,0.1666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,0.5,1.5,2.3333333333333335,2.6666666666666665,0.3333333333333333,4,0.7269116423154972
1.125,0.0,0.0,3.0,0.0,0.1666666666666666,0.0,0.0,0.0,1.8333333333333333,2.6666666666666665,1.0,3.0,2,0.9999993341657244
1.5,0.0,0.1666666666666666,0.0,0.5,1.3333333333333333,1.5,0.3333333333333333,0.75,2.0,1.8333333333333333,4.0,1.6666666666666667,3,0.8245925017529644
1.125,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.75,1.6666666666666667,2.1666666666666665,0.6666666666666666,2.6666666666666665,2,0.9999998326427135
1.125,0.1666666666666666,0.0,0.6666666666666666,1.5,2.3333333333333335,0.5,2.0,0.125,3.3333333333333335,2.1666666666666665,0.6666666666666666,2.3333333333333335,1,0.999965603124658
1.5,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,2.5,3.1666666666666665,0.5,3.6666666666666665,2,0.9999997053230721
2.125,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,1.5,0.0,0.25,0.8333333333333334,2.1666666666666665,3.0,0.3333333333333333,2,0.9999996652626894
1.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.625,0.8333333333333334,2.8333333333333335,4.0,3.3333333333333335,2,0.9999998615444616
1.875,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.25,2.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,2,0.9999980027830242
0.875,0.0,0.0,0.6666666666666666,0.0,1.8333333333333333,0.0,2.0,0.375,1.6666666666666667,1.1666666666666667,2.0,1.3333333333333333,2,0.9999970434880037
0.75,0.0,0.0,1.3333333333333333,0.0,1.5,0.5,0.0,0.25,2.0,2.8333333333333335,3.3333333333333335,1.3333333333333333,2,0.9999993601840864
1.375,0.0,0.0,1.0,0.0,1.1666666666666667,1.0,0.0,0.0,1.3333333333333333,1.8333333333333333,1.0,0.6666666666666666,2,0.9999996835302886
1.625,0.0,0.1666666666666666,2.3333333333333335,0.0,0.5,0.0,0.0,0.125,0.8333333333333334,1.0,1.0,1.0,4,0.9999140447546838
1.875,0.1666666666666666,0.1666666666666666,2.6666666666666665,0.0,0.8333333333333334,1.0,0.0,0.75,2.3333333333333335,3.1666666666666665,0.0,2.3333333333333335,4,0.9993472541376103
1.125,0.0,0.0,0.0,0.0,0.8333333333333334,0.5,0.6666666666666666,0.0,2.3333333333333335,2.8333333333333335,3.0,2.3333333333333335,2,0.9999997837758267
1.625,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,1.8333333333333333,3.1666666666666665,1.0,1.6666666666666667,2,0.999999697710837
1.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,2.0,1.3333333333333333,2.0,3.6666666666666665,3.6666666666666665,4.0,2.6666666666666665,4,0.9885974526379637
1.875,0.0,0.0,1.0,0.0,1.8333333333333333,0.5,1.0,0.0,1.5,2.3333333333333335,1.6666666666666667,2.0,2,0.9999984337259908
1.5,0.1666666666666666,0.0,1.0,1.0,2.3333333333333335,0.5,2.3333333333333335,0.0,2.5,2.6666666666666665,2.6666666666666665,0.6666666666666666,1,0.9994972214453443
1.375,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,2.1666666666666665,2.0,0.3333333333333333,2,0.999999758872901
2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.6666666666666667,3.3333333333333335,0.3333333333333333,2,0.9999997939672928
1.625,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.1666666666666667,4.0,2.0,2,0.9999998360667331
1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,2.0,0.25,1.3333333333333333,4.0,0.0,1.3333333333333333,4,0.9999816104941116
1.25,0.0,0.0,1.3333333333333333,0.0,1.1666666666666667,1.5,1.3333333333333333,0.25,2.0,1.6666666666666667,2.6666666666666665,2.3333333333333335,2,0.9999993536863442
1.125,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.5,2.0,1.1666666666666667,3.0,2.6666666666666665,2,0.9999998145204992
1.75,0.0,0.0,0.6666666666666666,0.0,2.3333333333333335,0.0,0.6666666666666666,0.875,2.3333333333333335,2.0,4.0,2.6666666666666665,2,0.9999931236482356
